id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,diff
280,2,10,2048.0,2019.0,56.0,127.0,0.0318,14,1.5876,1.8828818181818177,1.0,1.0,1.0,1.0,1.0,2048_2037_2032_2031_2030_2029_2026_2025_2024_2023_2022_2021_2020_2019,56_95_98_99_100_103_108_109_110_116_117_119_120_127,_1.3978_-1_3.3336_1.4529_1.9655_2.0771_1.3567_2.6144_-1_1.475_-1_1.5876_2.0035_1.4476,0.4666666666666667,0.1944444444444444,3,1,1.0
281,2,10,1963.0,1895.0,1491.0,1575.0,0.2669,11,1.6484,2.286975,1.0,1.0,1.0,1.0,1.0,1963_1956_1955_1924_1916_1903_1902_1900_1898_1897_1895,1491_1503_1505_1542_1548_1557_1561_1562_1563_1574_1575,_-1_-1_1.6652_-1_1.5778_4.5943_2.6453_1.6131_1.1025_1.6316_3.466,0.1594202898550724,0.1294117647058823,3,1,1.0
282,2,10,2035.0,2047.0,136.0,147.0,0.0971,7,1.8167,1.75882,1.0,1.0,1.0,1.0,1.0,2035_2038_2039_2040_2041_2045_2047,136_137_138_139_140_141_147,_1.8812_-1_1.539_-1_1.8167_2.4647_1.0925,0.5384615384615384,0.5833333333333334,3,1,1.0
283,2,10,2012.0,2007.0,18.0,37.0,0.0256,5,1.1971,1.35642,1.0,1.0,1.0,1.0,1.0,2012_2011_2009_2008_2007,18_19_27_29_37,_1.3893_1.1971_1.0666_1.1649_1.9642,0.8333333333333334,0.25,3,1,1.0
284,2,10,1096.0,1120.0,1383.0,1439.0,0.0851,6,1.55875,1.7537666666666667,1.0,1.0,1.0,1.0,1.0,1096_1105_1106_1117_1118_1120,1383_1384_1409_1427_1434_1439,_2.7139_1.4208_1.6848_1.173_2.0974_1.4327,0.24,0.1052631578947368,1,1,1.0
286,2,10,1830.0,1844.0,1726.0,1754.0,0.2886,6,1.4648,1.6595000000000002,0.8,0.8,1.0,1.0,1.0,1830_1831_1832_1836_1838_1844,1726_1727_1728_1736_1740_1754,_1.964_2.0767_1.4505_-1_1.4648_1.3415,0.4,0.2068965517241379,3,1,1.0
289,2,12,271.0,32.0,1552.0,2062.0,0.0231,118,1.6837,1.8687594059405936,0.8958333333333334,0.9166666666666666,0.9583333333333334,0.96875,1.0,271_270_268_266_263_262_255_254_253_252_251_250_249_246_245_243_241_240_239_237_236_235_232_215_212_209_207_206_204_199_197_196_195_194_193_191_190_189_188_186_178_177_176_175_174_170_169_166_163_162_160_158_157_156_155_150_149_148_145_143_142_140_139_138_137_132_130_129_128_127_119_118_115_111_110_107_106_103_102_97_96_95_93_92_91_89_87_85_84_83_80_77_76_75_74_73_71_67_66_64_63_62_61_60_59_57_55_53_52_50_46_45_43_42_41_39_34_32,1552_1554_1556_1562_1591_1593_1611_1612_1613_1619_1620_1621_1622_1626_1628_1631_1636_1637_1644_1649_1651_1666_1670_1674_1683_1688_1695_1697_1707_1722_1726_1729_1730_1735_1736_1750_1751_1752_1754_1760_1763_1773_1775_1776_1783_1789_1817_1824_1825_1827_1828_1830_1831_1833_1835_1837_1845_1846_1849_1852_1856_1860_1861_1866_1867_1870_1871_1872_1878_1881_1884_1886_1889_1896_1903_1911_1912_1920_1921_1922_1938_1940_1942_1949_1952_1961_1964_1966_1973_1977_1980_1981_1982_1983_1987_1990_1991_2001_2002_2007_2008_2009_2021_2022_2023_2024_2028_2033_2035_2037_2043_2044_2046_2051_2053_2054_2057_2062,_1.6737_1.8047_2.1306_2.2171_1.1387_-1_2.0075_1.4153_1.8254_1.9125_1.6689_2.5647_1.0167_1.7096_1.237_1.4072_1.8043_1.1028_-1_2.3081_1.6376_2.1428_1.2853_1.3853_-1_1.8331_1.9209_2.8534_1.6922_0.9967_2.075_-1_-1_1.0872_2.0452_1.2561_1.4348_1.1906_1.405_3.0015_1.9452_-1_3.4536_-1_1.8174_1.0919_1.4283_1.3121_6.6144_2.7009_3.1284_3.1202_3.1463_2.7553_3.5095_1.5648_2.2618_1.5501_-1_1.2714_1.5208_0.9578_1.883_2.1566_2.2468_-1_1.3517_2.765_1.0829_1.6394_1.2305_1.6837_1.2263_1.874_2.7338_1.2252_1.4715_1.9757_1.5433_1.0534_2.6348_1.6565_1.7463_1.0588_1.4696_-1_4.3232_1.0236_2.8692_1.9362_1.9043_1.2505_-1_2.0985_-1_2.1766_1.3493_1.5005_-1_1.9179_2.0138_1.5075_2.0029_-1_0.915_-1_2.033_1.4978_2.2456_2.8278_-1_1.5546_1.4021_1.1334_1.5677_1.2718_1.3754_-1,0.4916666666666666,0.2309197651663405,3,1,0.5392156862745098
290,2,12,2757.0,2793.0,1206.0,1352.0,0.0129,25,1.4952,1.7447555555555556,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,2757_2758_2761_2762_2763_2764_2767_2768_2770_2772_2777_2778_2779_2780_2781_2783_2785_2786_2787_2788_2789_2790_2791_2792_2793,1206_1214_1221_1229_1230_1235_1239_1243_1249_1272_1274_1275_1277_1280_1282_1288_1300_1304_1305_1337_1341_1342_1343_1349_1352,_1.3551_2.1117_1.1121_-1_-1_1.48_1.0001_1.2419_1.4149_-1_1.6035_4.8849_1.0852_-1_2.5829_1.5104_2.4099_1.7025_1.0039_1.8495_-1_-1_1.2737_-1_1.7834,0.6756756756756757,0.1700680272108843,3,1,1.0
291,2,12,2725.0,2755.0,1411.0,1547.0,0.0171,21,1.49005,1.701388888888889,0.8823529411764706,1.0,1.0,1.0,1.0,2725_2726_2729_2730_2731_2732_2735_2736_2737_2740_2741_2744_2746_2747_2749_2750_2751_2752_2753_2754_2755,1411_1426_1428_1435_1437_1442_1447_1457_1458_1468_1489_1502_1514_1515_1516_1518_1523_1539_1540_1543_1547,_1.3161_-1_1.365_1.3835_1.5407_1.5525_-1_1.0308_2.4561_-1_2.1419_1.4276_2.0693_3.4064_1.4394_1.1574_1.4064_1.6924_2.0133_1.7876_1.4386,0.6774193548387096,0.1532846715328467,3,1,1.0
292,2,12,303.0,272.0,920.0,1137.0,0.0362,20,1.872,2.10326,1.0,1.0,1.0,1.0,1.0,303_301_298_297_291_290_289_288_287_286_283_282_281_280_278_276_275_274_273_272,920_938_951_953_992_1027_1039_1052_1062_1067_1076_1083_1084_1091_1107_1111_1114_1116_1129_1137,_2.7059_2.1464_1.468_-1_1.1214_1.3468_2.9974_3.1202_1.5206_1.9599_-1_1.3996_4.186_-1_3.191_1.3831_1.872_-1_1.1306_-1,0.625,0.091743119266055,3,1,1.0
293,2,12,1418.0,1392.0,2066.0,2116.0,0.009,16,1.6434,1.8059928571428567,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1418_1417_1416_1415_1413_1412_1411_1410_1409_1403_1401_1400_1397_1395_1394_1392,2066_2069_2073_2075_2079_2082_2087_2088_2093_2094_2096_2106_2109_2110_2113_2116,_1.3175_1.7459_2.4236_2.9155_-1_1.2934_2.7456_1.5253_1.54_1.9934_1.7955_1.7401_1.5467_1.4428_1.2586_-1,0.5925925925925926,0.3137254901960784,1,1,1.0
295,2,12,2833.0,2809.0,549.0,630.0,0.0935,8,1.7642,2.1659571428571427,1.0,1.0,1.0,1.0,1.0,2833_2831_2827_2824_2820_2813_2811_2809,549_557_568_571_577_580_620_630,_1.1798_-1_1.5171_1.4356_1.7642_2.2883_4.3478_2.6289,0.32,0.0975609756097561,3,1,1.0
297,2,12,256.0,264.0,1558.0,1606.0,0.1737,7,2.3733,2.311783333333333,0.8,0.8,0.8,1.0,1.0,256_257_258_259_261_262_264,1558_1574_1576_1579_1580_1594_1606,_2.005_2.2432_-1_2.6755_1.4547_2.5034_2.9889,0.7777777777777778,0.1428571428571428,3,1,1.0
298,2,12,2796.0,2802.0,427.0,464.0,0.023,5,2.0603,2.01465,1.0,1.0,1.0,1.0,1.0,2796_2799_2800_2801_2802,427_442_452_453_464,_2.1704_2.2814_1.6566_1.9502_-1,0.7142857142857143,0.131578947368421,3,1,1.0
300,2,13,2663.0,2708.0,1484.0,1619.0,0.0174,26,1.4972,1.626891666666667,0.9130434782608696,0.9565217391304348,1.0,1.0,1.0,2663_2664_2676_2677_2678_2679_2680_2681_2682_2684_2685_2686_2687_2689_2690_2692_2694_2695_2698_2699_2702_2703_2704_2706_2707_2708,1484_1485_1499_1503_1507_1514_1515_1517_1518_1519_1529_1532_1535_1552_1553_1561_1576_1578_1584_1591_1601_1602_1606_1609_1618_1619,_2.4059_-1_1.8248_0.9596_1.558_1.1914_1.4179_1.5131_1.4718_2.1622_1.2733_1.3169_3.2105_0.9745_1.4813_1.3837_1.0577_2.2081_1.6051_1.5641_-1_2.4382_1.6518_1.8441_1.0562_1.4752,0.5652173913043478,0.1911764705882352,3,1,1.0
301,2,13,2134.0,2085.0,1762.0,1898.0,0.0315,25,1.62995,1.7195849999999997,0.8181818181818182,0.9090909090909092,0.9545454545454546,1.0,1.0,2134_2132_2129_2127_2126_2125_2124_2123_2122_2119_2118_2117_2116_2114_2113_2112_2111_2110_2098_2097_2096_2088_2087_2086_2085,1762_1765_1774_1782_1783_1784_1785_1788_1807_1817_1818_1823_1825_1826_1827_1828_1838_1840_1849_1852_1854_1861_1864_1897_1898,_1.0815_1.6301_1.1134_1.0749_1.6997_2.4886_1.7311_-1_1.4127_-1_1.3273_1.1916_-1_1.0735_2.1314_1.8618_1.6216_1.6887_2.5046_2.3833_3.7661_-1_-1_1.6298_0.98,0.5,0.1824817518248175,3,1,1.0
302,2,13,305.0,397.0,1648.0,1753.0,0.0589,19,1.665,1.88586,0.9333333333333332,0.9333333333333332,1.0,1.0,1.0,305_306_307_308_331_332_334_342_343_344_348_350_352_353_355_386_387_389_397,1648_1663_1666_1667_1680_1684_1692_1694_1696_1697_1700_1702_1703_1709_1735_1750_1751_1752_1753,_3.9199_2.5175_1.6964_-1_2.306_-1_-1_1.665_2.716_1.8457_1.3956_1.1857_1.5844_1.568_1.2351_2.059_1.508_1.0856_-1,0.2043010752688172,0.1792452830188679,3,1,1.0
303,2,13,2074.0,2055.0,1952.0,2001.0,0.0467,11,2.0052,1.9711714285714288,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,2074_2073_2072_2071_2068_2066_2064_2063_2062_2061_2055,1952_1953_1954_1959_1961_1965_1968_1969_1971_1974_2001,_2.0052_1.0861_2.568_1.6657_1.8682_2.5325_-1_-1_-1_-1_2.0725,0.55,0.22,3,1,0.7142857142857143
304,2,13,2132.0,2149.0,1420.0,1455.0,0.05,9,2.1059,2.1234,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,2132_2136_2138_2139_2140_2142_2143_2148_2149,1420_1421_1424_1427_1432_1433_1435_1438_1455,_3.6652_1.5736_2.4627_1.5689_2.1397_2.2391_2.0573_1.2982_2.1059,0.5,0.25,3,1,1.0
305,2,13,486.0,444.0,1291.0,1381.0,0.1013,9,1.4324,1.3933555555555557,1.0,1.0,1.0,1.0,1.0,486_484_483_482_481_457_449_445_444,1291_1305_1311_1334_1335_1351_1364_1380_1381,_1.4324_1.8981_1.1126_1.0736_1.5071_1.6636_1.0499_1.2403_1.5626,0.2093023255813953,0.0989010989010989,3,1,1.0
306,2,13,2358.0,2369.0,1263.0,1289.0,0.0492,5,1.99255,2.09785,0.6666666666666666,1.0,1.0,1.0,1.0,2358_2361_2367_2368_2369,1263_1278_1279_1287_1289,_1.9902_2.5755_1.9949_-1_1.8308,0.4166666666666667,0.1851851851851851,3,1,1.0
312,2,2,1433.0,1304.0,2503.0,2704.0,0.1111,26,1.62835,1.69954,0.9473684210526316,0.9473684210526316,0.9473684210526316,1.0,1.0,1433_1427_1391_1390_1389_1387_1386_1378_1377_1373_1372_1371_1370_1369_1366_1365_1357_1356_1354_1353_1352_1351_1348_1334_1309_1304,2503_2504_2509_2515_2523_2525_2526_2531_2534_2541_2542_2545_2548_2549_2555_2573_2593_2599_2606_2608_2611_2627_2640_2672_2702_2704,_-1_-1_1.2542_1.8008_2.1664_1.6381_2.5954_1.2559_1.8535_-1_2.1671_1.3851_1.0019_1.7593_1.5569_-1_1.5872_1.3267_-1_1.2654_2.143_1.2715_2.0288_-1_1.6186_2.315,0.2,0.1287128712871287,1,1,1.0
313,2,2,1302.0,1345.0,2700.0,2780.0,0.1036,15,1.7625,2.0579142857142854,0.9230769230769232,0.9230769230769232,0.9230769230769232,1.0,1.0,1302_1305_1306_1307_1308_1309_1310_1312_1313_1314_1315_1316_1324_1325_1345,2700_2721_2722_2724_2725_2729_2734_2736_2739_2740_2746_2754_2770_2771_2780,_1.628_1.9302_1.5252_3.358_-1_2.2683_1.4828_1.5746_1.1716_3.3174_2.8039_1.2686_1.21_1.897_3.3752,0.3409090909090909,0.1851851851851851,1,1,1.0
314,2,2,1328.0,1341.0,2645.0,2689.0,0.1176,10,1.75465,1.9759375,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1328_1329_1331_1332_1333_1335_1337_1338_1339_1341,2645_2647_2653_2656_2662_2673_2684_2685_2686_2689,_2.6271_-1_3.419_1.4916_1.6425_-1_1.1189_1.8668_1.347_2.2946,0.7142857142857143,0.2222222222222222,1,1,1.0
315,2,2,1223.0,1154.0,2161.0,2212.0,0.1102,9,1.6112,1.682125,1.0,1.0,1.0,1.0,1.0,1223_1206_1204_1203_1199_1197_1194_1155_1154,2161_2169_2170_2171_2173_2178_2180_2211_2212,_1.5363_1.6538_-1_1.9674_2.0465_1.5095_1.4176_1.7573_1.5686,0.1285714285714285,0.173076923076923,1,1,1.0
316,2,2,1187.0,1160.0,2955.0,3011.0,0.0694,8,1.82815,1.9905125,1.0,1.0,1.0,1.0,1.0,1187_1185_1184_1181_1167_1163_1162_1160,2955_2960_2963_2974_2975_3002_3004_3011,_1.1376_2.7366_2.0016_2.714_2.6082_1.5172_1.6547_1.5542,0.2857142857142857,0.1403508771929824,1,1,1.0
317,2,2,1207.0,1255.0,2333.0,2428.0,0.1401,9,1.8262,2.0986777777777776,0.875,1.0,1.0,1.0,1.0,1207_1225_1226_1228_1230_1232_1252_1254_1255,2333_2349_2355_2359_2361_2371_2392_2427_2428,_1.8262_1.7182_1.8898_2.9199_1.0634_1.5809_1.1248_2.6733_4.0916,0.1836734693877551,0.09375,1,1,1.0
318,2,2,1249.0,1242.0,2863.0,2890.0,0.0248,5,1.455,1.49998,1.0,1.0,1.0,1.0,1.0,1249_1246_1245_1244_1242,2863_2877_2880_2881_2890,_1.3045_1.7529_1.3718_1.455_1.6157,0.625,0.1785714285714285,1,1,1.0
319,2,2,1263.0,1282.0,2476.0,2504.0,0.1479,5,1.539,1.4729666666666663,1.0,1.0,1.0,1.0,1.0,1263_1264_1265_1268_1282,2476_2487_2496_2503_2504,_1.6341_-1_1.2458_-1_1.539,0.25,0.1724137931034483,1,1,1.0
320,2,3,2646.0,2563.0,166.0,358.0,0.0181,50,1.8685,2.038745,0.7857142857142857,0.8809523809523809,0.9523809523809524,1.0,1.0,2646_2636_2635_2633_2632_2631_2630_2629_2628_2626_2625_2623_2622_2620_2619_2618_2615_2611_2610_2608_2606_2605_2603_2602_2600_2599_2598_2597_2596_2593_2590_2589_2587_2585_2583_2579_2578_2577_2576_2575_2574_2573_2570_2569_2568_2567_2566_2565_2564_2563,166_189_190_192_193_195_199_200_201_203_219_225_226_230_232_233_235_238_245_259_262_265_271_273_275_277_281_282_289_292_299_300_302_310_311_318_322_324_325_329_330_332_336_338_347_348_349_355_357_358,_3.473_2.7802_1.4224_1.6948_1.5054_1.8389_1.2716_1.6288_2.1716_1.8932_-1_-1_-1_-1_2.4907_-1_2.6097_2.0117_2.9461_1.142_1.4265_-1_2.2892_1.8863_2.7023_-1_1.9312_1.8918_1.3105_2.4104_2.7356_-1_-1_3.2636_1.7979_2.4984_1.8507_1.5291_1.8212_4.6014_2.0043_1.5128_1.5651_-1_1.9303_1.3898_1.4368_1.6072_1.6371_1.6402,0.5952380952380952,0.2590673575129533,3,1,1.0
321,2,3,2561.0,2434.0,410.0,768.0,0.0433,53,1.5513,1.6370640000000003,0.8541666666666666,0.9375,0.9791666666666666,1.0,1.0,2561_2559_2558_2556_2555_2554_2553_2551_2550_2547_2546_2544_2543_2542_2540_2538_2537_2536_2535_2532_2531_2530_2528_2527_2526_2525_2523_2521_2510_2509_2505_2503_2502_2500_2491_2490_2489_2485_2484_2474_2473_2468_2467_2466_2463_2462_2460_2459_2449_2448_2437_2435_2434,410_411_415_418_419_422_428_431_437_447_456_462_475_479_487_490_499_506_507_508_511_522_527_529_530_534_546_551_561_569_575_587_590_624_627_629_658_661_663_675_682_688_707_718_721_722_723_725_737_741_750_755_768,_1.5937_1.2107_1.4552_1.0675_1.4293_1.3087_1.3095_1.8075_1.711_1.3845_1.664_2.8939_1.3466_1.4211_1.0266_1.4511_1.1797_2.0969_1.8362_1.252_1.5971_-1_1.1097_2.0894_1.2222_1.5738_-1_2.4_3.5012_1.2026_1.3205_1.8541_1.5271_1.3732_1.9289_2.1679_1.721_1.4038_1.8419_2.7612_1.9412_1.7551_1.8733_-1_1.1104_2.1671_0.984_1.7458_1.0027_1.6068_1.5915_1.5052_1.5288,0.4140625,0.1476323119777158,3,1,0.9860335195530726
322,2,3,3115.0,3143.0,16.0,83.0,0.0084,20,1.935,2.0435615384615384,0.875,0.9375,0.9375,0.9375,1.0,3115_3117_3118_3119_3120_3122_3123_3124_3125_3126_3127_3128_3132_3134_3138_3139_3140_3141_3142_3143,16_19_22_23_25_41_43_44_46_47_51_53_58_62_70_72_74_80_81_83,_3.2868_-1_-1_-1_2.9217_2.3317_-1_-1_-1_2.8575_1.3395_-1_1.4627_1.6376_2.035_1.935_2.1446_1.3565_1.4281_1.8296,0.6896551724137931,0.2941176470588235,3,1,1.0
323,2,3,3142.0,3087.0,82.0,169.0,0.1927,16,1.6364,1.819842857142857,0.8461538461538461,1.0,1.0,1.0,1.0,3142_3116_3112_3110_3109_3108_3107_3103_3102_3101_3100_3096_3094_3089_3088_3087,82_89_114_116_119_121_131_144_148_153_154_156_159_160_166_169,_1.1269_-1_1.8998_1.2281_1.4026_3.186_1.6264_1.6092_1.6464_1.7925_1.5629_2.2594_1.96_1.3485_-1_2.8291,0.2857142857142857,0.1818181818181818,3,1,1.0
325,2,3,804.0,794.0,367.0,387.0,0.0014,9,1.3462,1.7112249999999998,1.0,1.0,1.0,1.0,1.0,804_803_802_800_799_798_796_795_794,367_368_369_372_375_376_381_386_387,_1.2872_-1_1.2883_2.1206_1.4041_2.7131_2.567_1.1533_1.1562,0.8181818181818182,0.4285714285714285,1,1,1.0
327,2,3,2423.0,2472.0,2520.0,2561.0,0.1529,6,1.316,1.316,1.0,1.0,1.0,1.0,1.0,2423_2425_2426_2431_2432_2472,2520_2547_2553_2558_2559_2561,_-1_-1_-1_-1_-1_1.316,0.12,0.1428571428571428,3,1,1.0
328,2,3,2457.0,2385.0,2398.0,2463.0,0.242,7,2.1986,2.2097,0.75,0.75,1.0,1.0,1.0,2457_2454_2440_2426_2414_2412_2385,2398_2399_2407_2444_2445_2449_2463,_2.7263_1.1627_1.6709_-1_3.2789_-1_-1,0.0958904109589041,0.106060606060606,3,1,1.0
330,2,4,1942.0,1933.0,2215.0,2245.0,0.0236,6,2.1139,2.15614,1.0,1.0,1.0,1.0,1.0,1942_1941_1940_1935_1934_1933,2215_2217_2228_2231_2236_2245,_-1_1.6572_2.1139_1.6422_2.8797_2.4877,0.6,0.1935483870967742,3,1,1.0
331,2,4,3160.0,3149.0,2547.0,2614.0,0.0668,6,1.0906,1.2054166666666668,1.0,1.0,1.0,1.0,1.0,3160_3158_3153_3152_3151_3149,2547_2549_2581_2582_2604_2614,_0.9301_0.9586_1.1363_1.2537_1.0449_1.9089,0.5,0.088235294117647,3,1,1.0
332,2,4,666.0,661.0,2625.0,2633.0,0.013,5,2.0155,2.0155,0.0,1.0,1.0,1.0,1.0,666_665_664_663_661,2625_2626_2628_2630_2633,_-1_-1_2.2573_1.7737_-1,0.8333333333333334,0.5555555555555556,1,1,1.0
333,2,4,963.0,953.0,2503.0,2539.0,0.0431,5,1.71435,1.696475,1.0,1.0,1.0,1.0,1.0,963_960_959_958_953,2503_2526_2536_2538_2539,_1.4379_-1_1.9193_1.6534_1.7753,0.4545454545454545,0.1351351351351351,1,1,1.0
334,2,4,598.0,531.0,2671.0,2718.0,0.1155,7,1.7438,2.3455,0.2,1.0,1.0,1.0,1.0,598_593_592_553_546_539_531,2671_2675_2678_2686_2701_2717_2718,_-1_-1_1.7438_3.7088_-1_-1_1.5839,0.1029411764705882,0.1458333333333333,1,1,1.0
335,2,4,1021.0,1051.0,1568.0,1615.0,0.1081,5,1.7589,1.71958,1.0,1.0,1.0,1.0,1.0,1021_1037_1046_1050_1051,1568_1576_1590_1597_1615,_1.8184_1.7589_1.5992_1.4124_2.009,0.1612903225806451,0.1041666666666666,1,1,1.0
336,2,5,3084.0,2918.0,173.0,442.0,0.0988,48,1.6585,1.80305,0.75,0.875,0.925,1.0,1.0,3084_3082_3079_3060_3059_3054_3053_3052_3051_3050_3044_3043_3041_3040_3039_3037_3021_3019_3018_2999_2998_2997_2996_2993_2991_2982_2980_2979_2959_2955_2951_2935_2934_2933_2932_2931_2930_2929_2928_2926_2925_2924_2923_2922_2921_2920_2919_2918,173_186_205_222_227_242_245_254_274_275_277_278_282_283_287_309_321_322_323_324_325_326_329_333_339_341_342_343_346_350_352_354_356_357_358_363_365_377_397_409_411_426_427_433_435_439_440_442,_-1_1.4604_2.0677_1.5428_-1_1.9171_1.179_1.3952_-1_1.6333_1.1843_1.0878_-1_-1_1.753_2.0619_1.4721_1.3797_2.147_1.61_1.0526_1.3676_1.4287_1.2697_2.2516_1.6837_2.5356_2.6923_3.2497_2.0132_1.79_2.485_-1_1.2123_-1_1.5344_1.7137_1.7513_1.5243_-1_1.962_1.5723_1.6244_1.7461_-1_-1_3.5589_2.6052,0.2874251497005988,0.1777777777777777,3,1,1.0
337,2,5,2246.0,2305.0,1537.0,1687.0,0.036,24,1.4486,1.528222727272727,0.9523809523809524,1.0,1.0,1.0,1.0,2246_2247_2248_2249_2250_2254_2256_2258_2260_2263_2265_2267_2269_2271_2273_2280_2281_2283_2284_2286_2288_2294_2297_2305,1537_1538_1545_1546_1558_1563_1570_1579_1581_1584_1585_1588_1590_1625_1630_1632_1633_1637_1638_1651_1654_1667_1670_1687,_1.3643_1.7593_1.909_1.971_1.7488_1.61_-1_0.8477_1.4948_1.4177_1.3409_0.9819_1.3046_1.5155_1.3104_1.4757_1.3581_3.6231_-1_1.6226_0.6425_1.5197_1.3818_1.4215,0.4,0.1589403973509933,3,1,1.0
338,2,5,2872.0,2899.0,561.0,677.0,0.0434,15,1.48175,1.4883333333333333,0.8333333333333334,1.0,1.0,1.0,1.0,2872_2873_2876_2878_2879_2880_2881_2883_2885_2886_2887_2888_2890_2891_2899,561_563_580_583_585_598_599_601_611_625_626_628_629_641_677,_1.4761_1.4866_-1_1.4255_1.2246_1.6832_1.6075_-1_1.8925_1.0643_1.4769_1.9163_1.5605_-1_1.046,0.5357142857142857,0.1282051282051282,3,1,1.0
339,2,5,2165.0,2151.0,29.0,70.0,0.0037,13,1.6699,1.8058,1.0,1.0,1.0,1.0,1.0,2165_2164_2163_2162_2160_2159_2158_2157_2156_2155_2154_2153_2151,29_39_42_45_46_48_52_54_55_60_61_63_70,_1.6616_-1_0.8748_1.6508_2.5263_1.1939_2.0888_1.5806_1.2708_2.3819_1.9184_1.6782_2.8435,0.8666666666666667,0.3095238095238095,3,1,1.0
340,2,5,2302.0,2330.0,1779.0,1838.0,0.0198,12,1.30855,1.5123,0.9090909090909092,1.0,1.0,1.0,1.0,2302_2316_2317_2318_2319_2320_2321_2322_2327_2328_2329_2330,1779_1786_1788_1791_1792_1793_1795_1799_1824_1830_1835_1838,_2.4648_1.1619_1.5262_2.2601_1.2119_1.0171_2.0502_0.9384_-1_1.0872_-1_1.4052,0.4137931034482758,0.2,3,1,1.0
341,2,5,2178.0,2205.0,1733.0,1793.0,0.0188,12,1.89995,1.995225,0.9090909090909092,1.0,1.0,1.0,1.0,2178_2180_2181_2184_2187_2189_2190_2192_2193_2195_2197_2205,1733_1736_1738_1743_1745_1757_1760_1763_1766_1768_1769_1793,_1.5065_-1_2.4076_2.35_-1_1.514_-1_2.071_1.7289_3.3141_1.0697_-1,0.4285714285714285,0.1967213114754098,3,1,1.0
342,2,5,2673.0,2647.0,97.0,150.0,0.0417,11,1.8891,2.1651666666666665,0.8,0.9,0.9,1.0,1.0,2673_2672_2660_2658_2656_2654_2653_2651_2650_2649_2647,97_98_122_129_132_133_136_145_148_149_150,_1.8891_1.2392_3.026_-1_1.7878_-1_1.3019_4.9997_1.9313_1.3291_1.9824,0.4074074074074074,0.2037037037037037,3,1,1.0
344,2,5,2203.0,2212.0,8.0,27.0,0.0125,8,1.6497,1.6488285714285715,0.8333333333333334,1.0,1.0,1.0,1.0,2203_2204_2205_2208_2209_2210_2211_2212,8_14_15_16_23_25_26_27,_-1_2.4049_1.442_1.0389_1.6497_1.9529_1.365_1.6884,0.8,0.4,3,1,1.0
345,2,5,2871.0,2862.0,854.0,929.0,0.0133,9,1.7827,2.061985714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,2871_2870_2869_2868_2866_2865_2864_2863_2862,854_859_866_868_886_910_916_925_929,_-1_1.755_1.4642_1.4601_1.7827_3.7113_2.0902_-1_2.1704,0.9,0.1184210526315789,3,1,1.0
346,2,5,2236.0,2214.0,1211.0,1328.0,0.1094,9,1.99705,2.1550875,0.8571428571428571,1.0,1.0,1.0,1.0,2236_2235_2232_2230_2229_2224_2223_2220_2214,1211_1222_1232_1238_1242_1252_1279_1296_1328,_1.8412_2.0216_2.1973_1.6505_4.3395_1.9725_1.1641_2.054_-1,0.391304347826087,0.0762711864406779,3,1,1.0
347,2,5,2670.0,2686.0,77.0,116.0,0.171,7,1.4597,1.434642857142857,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,2670_2671_2672_2673_2674_2675_2686,77_79_86_96_108_111_116,_1.2706_1.6433_0.9642_1.4597_1.6065_1.3849_1.7133,0.4117647058823529,0.175,3,1,1.0
348,2,5,2170.0,2177.0,1372.0,1440.0,0.0119,7,2.0655,2.2685166666666667,1.0,1.0,1.0,1.0,1.0,2170_2171_2172_2173_2174_2176_2177,1372_1381_1385_1391_1392_1426_1440,_3.1314_1.219_1.2653_2.5133_-1_1.6177_3.8644,0.875,0.1014492753623188,3,1,1.0
349,2,5,2979.0,2992.0,339.0,352.0,0.2601,7,2.5605,2.68352,0.25,0.5,0.5,0.75,1.0,2979_2980_2983_2984_2985_2986_2992,339_341_342_343_346_350_352,_-1_2.5605_2.9946_2.3042_-1_2.5416_3.0167,0.5,0.5,3,1,1.0
351,2,5,2916.0,2901.0,493.0,537.0,0.1631,6,1.4304,1.7477,0.8,1.0,1.0,1.0,1.0,2916_2915_2914_2913_2911_2901,493_500_507_509_527_537,_1.2517_1.3895_2.0576_3.0471_1.269_1.4713,0.375,0.1333333333333333,3,1,1.0
352,2,5,3025.0,3033.0,290.0,304.0,0.2312,6,1.3931,1.4985833333333334,1.0,1.0,1.0,1.0,1.0,3025_3026_3027_3028_3031_3033,290_294_295_296_299_304,_1.5694_1.4114_1.3748_1.106_2.2621_1.2678,0.6666666666666666,0.4,3,1,1.0
355,2,5,3075.0,3081.0,194.0,209.0,0.1877,5,1.78335,1.83875,0.75,1.0,1.0,1.0,1.0,3075_3076_3077_3078_3081,194_195_197_199_209,_1.5233_-1_1.2321_2.0434_2.5562,0.7142857142857143,0.3125,3,1,1.0
